THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,THE_DELTA_T_HPT,PR_HPC,THE_DELTA_T_HPT,PR_HPC_RMS,THE_DELTA_T_HPT,PR_HPC_RMS
-0.39904962352995577,-0.39904962352995577,-0.39904962352995577,-0.39904962352995577,-0.39904962352995577,9.717483628152848,-0.39904962352995577,9.83462080830126,-0.39904962352995577,9.83462080830126
-0.4107402768775639,-0.4107402768775639,-0.4107402768775639,-0.4107402768775639,-0.4107402768775639,10.600278608681599,-0.4107402768775639,9.838274737733421,-0.4107402768775639,9.838274737733421
-0.40824275970288737,-0.40824275970288737,-0.40824275970288737,-0.40824275970288737,-0.40824275970288737,10.523533788289097,-0.40824275970288737,9.8416093913966,-0.40824275970288737,9.8416093913966
-0.4061894208061278,-0.4061894208061278,-0.4061894208061278,-0.4061894208061278,-0.4061894208061278,9.545807882466647,-0.4061894208061278,9.839314270296724,-0.4061894208061278,9.839314270296724
-0.4154126784242615,-0.4154126784242615,-0.4154126784242615,-0.4154126784242615,-0.4154126784242615,10.165200861966202,-0.4154126784242615,9.84384014911302,-0.4154126784242615,9.84384014911302
-0.42431073821681503,-0.42431073821681503,-0.42431073821681503,-0.42431073821681503,-0.42431073821681503,10.10491710816702,-0.42431073821681503,9.838396959368369,-0.42431073821681503,9.838396959368369
-0.41512714241192195,-0.41512714241192195,-0.41512714241192195,-0.41512714241192195,-0.41512714241192195,9.883633989658668,-0.41512714241192195,9.831526423416777,-0.41512714241192195,9.831526423416777
-0.4164461110515189,-0.4164461110515189,-0.4164461110515189,-0.4164461110515189,-0.4164461110515189,9.935099830821224,-0.4164461110515189,9.834482948867448,-0.4164461110515189,9.834482948867448
-0.42358438686152383,-0.42358438686152383,-0.42358438686152383,-0.42358438686152383,-0.42358438686152383,10.911147056684232,-0.42358438686152383,9.841253624347447,-0.42358438686152383,9.841253624347447
-0.42096944773835976,-0.42096944773835976,-0.42096944773835976,-0.42096944773835976,-0.42096944773835976,10.818259951521428,-0.42096944773835976,9.85329881363652,-0.42096944773835976,9.85329881363652
-0.4146483197527133,-0.4146483197527133,-0.4146483197527133,-0.4146483197527133,-0.4146483197527133,10.62031721558673,-0.4146483197527133,9.863425118425665,-0.4146483197527133,9.863425118425665
-0.4159098190089883,-0.4159098190089883,-0.4159098190089883,-0.4159098190089883,-0.4159098190089883,10.200696151468389,-0.4159098190089883,9.866623380215323,-0.4159098190089883,9.866623380215323
-0.42715799585572345,-0.42715799585572345,-0.42715799585572345,-0.42715799585572345,-0.42715799585572345,10.149779220532723,-0.42715799585572345,9.917108793860452,-0.42715799585572345,9.917108793860452
-0.426825604038971,-0.426825604038971,-0.426825604038971,-0.426825604038971,-0.426825604038971,10.141411834176823,-0.426825604038971,9.967253327229384,-0.426825604038971,9.967253327229384
-0.41832671156195506,-0.41832671156195506,-0.41832671156195506,-0.41832671156195506,-0.41832671156195506,9.903482752191477,-0.41832671156195506,10.014766014011105,-0.41832671156195506,10.014766014011105
-0.41973835888304295,-0.41973835888304295,-0.41973835888304295,-0.41973835888304295,-0.41973835888304295,9.933280515360643,-0.41973835888304295,10.062348068585056,-0.41973835888304295,10.062348068585056
-0.42791445771771724,-0.42791445771771724,-0.42791445771771724,-0.42791445771771724,-0.42791445771771724,11.060615430822146,-0.42791445771771724,10.121404572016667,-0.42791445771771724,10.121404572016667
-0.4244080060112681,-0.4244080060112681,-0.4244080060112681,-0.4244080060112681,-0.4244080060112681,10.956409599485056,-0.4244080060112681,10.178991568105058,-0.4244080060112681,10.178991568105058
-0.4154500136434801,-0.4154500136434801,-0.4154500136434801,-0.4154500136434801,-0.4154500136434801,10.716058425631262,-0.4154500136434801,10.23370989159681,-0.4154500136434801,10.23370989159681
-0.4099052800061446,-0.4099052800061446,-0.4099052800061446,-0.4099052800061446,-0.4099052800061446,10.15379675668513,-0.4099052800061446,10.28243277396571,-0.4099052800061446,10.28243277396571
-0.39232248145138326,-0.39232248145138326,-0.39232248145138326,-0.39232248145138326,-0.39232248145138326,9.60049493638892,-0.39232248145138326,10.272102499733247,-0.39232248145138326,10.272102499733247
-0.4011007318302891,-0.4011007318302891,-0.4011007318302891,-0.4011007318302891,-0.4011007318302891,9.854547504885298,-0.4011007318302891,10.264962038149129,-0.4011007318302891,10.264962038149129
-0.3921653907136162,-0.3921653907136162,-0.3921653907136162,-0.3921653907136162,-0.3921653907136162,9.534695592743736,-0.3921653907136162,10.262950347401924,-0.3921653907136162,10.262950347401924
-2.074979907560046,-2.074979907560046,-2.074979907560046,-2.074979907560046,-2.074979907560046,1.7717302278537497,-2.074979907560046,10.213356765043082,-2.074979907560046,10.213356765043082
-2.053945405939127,-2.053945405939127,-2.053945405939127,-2.053945405939127,-2.053945405939127,1.77173022785375,-2.053945405939127,10.167177856322697,-2.053945405939127,10.167177856322697
-1.893796867101324,-1.893796867101324,-1.893796867101324,-1.893796867101324,-1.893796867101324,1.7717302278537506,-1.893796867101324,10.117926896646916,-1.893796867101324,10.117926896646916
-2.121211914359378,-2.121211914359378,-2.121211914359378,-2.121211914359378,-2.121211914359378,1.7717302278537508,-2.121211914359378,10.070988026957462,-2.121211914359378,10.070988026957462
-2.0021521943231675,-2.0021521943231675,-2.0021521943231675,-2.0021521943231675,-2.0021521943231675,1.7717302278537503,-2.0021521943231675,10.012631793024857,-2.0021521943231675,10.012631793024857
-1.9463027427436448,-1.9463027427436448,-1.9463027427436448,-1.9463027427436448,-1.9463027427436448,1.7717302278537503,-1.9463027427436448,9.954991174085412,-1.9463027427436448,9.954991174085412
-1.9134728656534716,-1.9134728656534716,-1.9134728656534716,-1.9134728656534716,-1.9134728656534716,1.7717302278537506,-1.9134728656534716,9.898856454481392,-1.9134728656534716,9.898856454481392
-0.3986778141420265,-0.3986778141420265,-0.3986778141420265,-0.3986778141420265,-0.3986778141420265,10.392248613843016,-0.3986778141420265,9.900740652155724,-0.3986778141420265,9.900740652155724
-0.39588036042452185,-0.39588036042452185,-0.39588036042452185,-0.39588036042452185,-0.39588036042452185,10.316119011442424,-0.39588036042452185,9.90144814616834,-0.39588036042452185,9.90144814616834
-0.3870379752098631,-0.3870379752098631,-0.3870379752098631,-0.3870379752098631,-0.3870379752098631,9.982173071639114,-0.3870379752098631,9.89883462910746,-0.3870379752098631,9.89883462910746
-0.41458727824389136,-0.41458727824389136,-0.41458727824389136,-0.41458727824389136,-0.41458727824389136,10.205821589651677,-0.41458727824389136,9.899904598687645,-0.41458727824389136,9.899904598687645
-0.4153946940524384,-0.4153946940524384,-0.4153946940524384,-0.4153946940524384,-0.4153946940524384,10.161787862237697,-0.4153946940524384,9.904214387409848,-0.4153946940524384,9.904214387409848
-0.4025195494555288,-0.4025195494555288,-0.4025195494555288,-0.4025195494555288,-0.4025195494555288,9.784115248438356,-0.4025195494555288,9.895846337101062,-0.4025195494555288,9.895846337101062
-0.4011317403855678,-0.4011317403855678,-0.4011317403855678,-0.4011317403855678,-0.4011317403855678,9.73591372315213,-0.4011317403855678,9.887845734214304,-0.4011317403855678,9.887845734214304
-0.4213379789704607,-0.4213379789704607,-0.4213379789704607,-0.4213379789704607,-0.4213379789704607,10.857394814648755,-0.4213379789704607,9.900033600173064,-0.4213379789704607,9.900033600173064
-0.41813305988074245,-0.41813305988074245,-0.41813305988074245,-0.41813305988074245,-0.41813305988074245,10.759702502316218,-0.41813305988074245,9.905257171383042,-0.41813305988074245,9.905257171383042
-0.41324308231076046,-0.41324308231076046,-0.41324308231076046,-0.41324308231076046,-0.41324308231076046,10.610917840280871,-0.41324308231076046,9.909983273640604,-0.41324308231076046,9.909983273640604
-0.4158465416150523,-0.4158465416150523,-0.4158465416150523,-0.4158465416150523,-0.4158465416150523,10.229398052081745,-0.4158465416150523,9.910546227317283,-0.4158465416150523,9.910546227317283
-0.41734562621288734,-0.41734562621288734,-0.41734562621288734,-0.41734562621288734,-0.41734562621288734,10.236738662461022,-0.41734562621288734,9.911403170773262,-0.41734562621288734,9.911403170773262
-0.39995974146833746,-0.39995974146833746,-0.39995974146833746,-0.39995974146833746,-0.39995974146833746,9.688816523650502,-0.39995974146833746,9.907285946598309,-0.39995974146833746,9.907285946598309
-0.40133213688039976,-0.40133213688039976,-0.40133213688039976,-0.40133213688039976,-0.40133213688039976,9.766055685287032,-0.40133213688039976,9.897387584401136,-0.40133213688039976,9.897387584401136
-0.40528277922573824,-0.40528277922573824,-0.40528277922573824,-0.40528277922573824,-0.40528277922573824,10.499872490668615,-0.40528277922573824,9.896014266387645,-0.40528277922573824,9.896014266387645
-0.40243653943682967,-0.40243653943682967,-0.40243653943682967,-0.40243653943682967,-0.40243653943682967,10.420428166237665,-0.40243653943682967,9.903797118898384,-0.40243653943682967,9.903797118898384
-0.4132642656584735,-0.4132642656584735,-0.4132642656584735,-0.4132642656584735,-0.4132642656584735,9.277891591855663,-0.4132642656584735,9.894717637999427,-0.4132642656584735,9.894717637999427
-0.4144227601930316,-0.4144227601930316,-0.4144227601930316,-0.4144227601930316,-0.4144227601930316,10.206128307449456,-0.4144227601930316,9.895725648871,-0.4144227601930316,9.895725648871
-0.43164676909051475,-0.43164676909051475,-0.43164676909051475,-0.43164676909051475,-0.43164676909051475,10.13048017867543,-0.43164676909051475,9.896422421118652,-0.43164676909051475,9.896422421118652
-0.43110530468788055,-0.43110530468788055,-0.43110530468788055,-0.43110530468788055,-0.43110530468788055,10.110144012069277,-0.43110530468788055,9.897636043554565,-0.43110530468788055,9.897636043554565
-0.4189644037037855,-0.4189644037037855,-0.4189644037037855,-0.4189644037037855,-0.4189644037037855,9.789440465947003,-0.4189644037037855,9.889731006159277,-0.4189644037037855,9.889731006159277
-0.4230747414121744,-0.4230747414121744,-0.4230747414121744,-0.4230747414121744,-0.4230747414121744,9.918012303119195,-0.4230747414121744,9.884107718005023,-0.4230747414121744,9.884107718005023
-0.4294287357954487,-0.4294287357954487,-0.4294287357954487,-0.4294287357954487,-0.4294287357954487,11.059686381341784,-0.4294287357954487,9.892904207995691,-0.4294287357954487,9.892904207995691
-0.4257323999272602,-0.4257323999272602,-0.4257323999272602,-0.4257323999272602,-0.4257323999272602,10.95373160413895,-0.4257323999272602,9.90104627756832,-0.4257323999272602,9.90104627756832
-0.41671232377077616,-0.41671232377077616,-0.41671232377077616,-0.41671232377077616,-0.41671232377077616,10.692700868371345,-0.41671232377077616,9.906692267126214,-0.41671232377077616,9.906692267126214
-0.4057466864728725,-0.4057466864728725,-0.4057466864728725,-0.4057466864728725,-0.4057466864728725,9.985628498252561,-0.4057466864728725,9.910187096642968,-0.4057466864728725,9.910187096642968
-0.41521616875311157,-0.41521616875311157,-0.41521616875311157,-0.41521616875311157,-0.41521616875311157,10.208108884950914,-0.41521616875311157,9.91585783551922,-0.41521616875311157,9.91585783551922
-0.3922958184146324,-0.3922958184146324,-0.3922958184146324,-0.3922958184146324,-0.3922958184146324,9.546549862271121,-0.3922958184146324,9.899919427661565,-0.3922958184146324,9.899919427661565
-0.39200438577026475,-0.39200438577026475,-0.39200438577026475,-0.39200438577026475,-0.39200438577026475,9.582118952689923,-0.39200438577026475,9.885459137844437,-0.39200438577026475,9.885459137844437
-0.41810155977757046,-0.41810155977757046,-0.41810155977757046,-0.41810155977757046,-0.41810155977757046,10.73898413470891,-0.41810155977757046,9.885559660842832,-0.41810155977757046,9.885559660842832
-0.4146429051431366,-0.4146429051431366,-0.4146429051431366,-0.4146429051431366,-0.4146429051431366,10.642387781970235,-0.4146429051431366,9.89132286483815,-0.4146429051431366,9.89132286483815
-0.4083572504877967,-0.4083572504877967,-0.4083572504877967,-0.4083572504877967,-0.4083572504877967,10.463026981400112,-0.4083572504877967,9.899401862996134,-0.4083572504877967,9.899401862996134
-0.41715717572223304,-0.41715717572223304,-0.41715717572223304,-0.41715717572223304,-0.41715717572223304,10.234582832150613,-0.41715717572223304,9.904291557540922,-0.41715717572223304,9.904291557540922
-0.4280398821289518,-0.4280398821289518,-0.4280398821289518,-0.4280398821289518,-0.4280398821289518,10.011339164345465,-0.4280398821289518,9.90893651860422,-0.4280398821289518,9.90893651860422
-0.443739358464974,-0.443739358464974,-0.443739358464974,-0.443739358464974,-0.443739358464974,10.249834022743983,-0.443739358464974,9.904233491039534,-0.443739358464974,9.904233491039534
-0.43526365032888825,-0.43526365032888825,-0.43526365032888825,-0.43526365032888825,-0.43526365032888825,10.067183897775072,-0.43526365032888825,9.898671577539021,-0.43526365032888825,9.898671577539021
-0.4352487360090781,-0.4352487360090781,-0.4352487360090781,-0.4352487360090781,-0.4352487360090781,10.068903398372699,-0.4352487360090781,9.902154742871874,-0.4352487360090781,9.902154742871874
-0.4068592482812435,-0.4068592482812435,-0.4068592482812435,-0.4068592482812435,-0.4068592482812435,10.510379300720187,-0.4068592482812435,9.90494168429088,-0.4068592482812435,9.90494168429088
-0.4040962594137863,-0.4040962594137863,-0.4040962594137863,-0.4040962594137863,-0.4040962594137863,10.433814282863057,-0.4040962594137863,9.9078058433223,-0.4040962594137863,9.9078058433223
-0.39941301500459675,-0.39941301500459675,-0.39941301500459675,-0.39941301500459675,-0.39941301500459675,10.1239163644104,-0.39941301500459675,9.909803562736855,-0.39941301500459675,9.909803562736855
-0.4175121029864234,-0.4175121029864234,-0.4175121029864234,-0.4175121029864234,-0.4175121029864234,10.222132060277671,-0.4175121029864234,9.914379681118577,-0.4175121029864234,9.914379681118577
-0.4176180412062216,-0.4176180412062216,-0.4176180412062216,-0.4176180412062216,-0.4176180412062216,9.828640423158136,-0.4176180412062216,9.902215221180656,-0.4176180412062216,9.902215221180656
-0.4137807133449573,-0.4137807133449573,-0.4137807133449573,-0.4137807133449573,-0.4137807133449573,9.761189020888281,-0.4137807133449573,9.89042718207674,-0.4137807133449573,9.89042718207674
-0.41456915919491405,-0.41456915919491405,-0.41456915919491405,-0.41456915919491405,-0.41456915919491405,9.788506268217567,-0.41456915919491405,9.881149375243902,-0.41456915919491405,9.881149375243902
-0.41572982262806957,-0.41572982262806957,-0.41572982262806957,-0.41572982262806957,-0.41572982262806957,10.717999861373194,-0.41572982262806957,9.886808658424146,-0.41572982262806957,9.886808658424146
-0.41199394660479177,-0.41199394660479177,-0.41199394660479177,-0.41199394660479177,-0.41199394660479177,10.613382559296854,-0.41199394660479177,9.891899229045617,-0.41199394660479177,9.891899229045617
-0.4056873728934965,-0.4056873728934965,-0.4056873728934965,-0.4056873728934965,-0.4056873728934965,10.422160151765597,-0.4056873728934965,9.895051823823922,-0.4056873728934965,9.895051823823922
-0.4139156378040669,-0.4139156378040669,-0.4139156378040669,-0.4139156378040669,-0.4139156378040669,10.164676398282316,-0.4139156378040669,9.8961806763277,-0.4139156378040669,9.8961806763277
-0.4103710963466447,-0.4103710963466447,-0.4103710963466447,-0.4103710963466447,-0.4103710963466447,10.058699194151195,-0.4103710963466447,9.896329054987026,-0.4103710963466447,9.896329054987026
-0.3975368598493591,-0.3975368598493591,-0.3975368598493591,-0.3975368598493591,-0.3975368598493591,9.685818036126886,-0.3975368598493591,9.883044498835437,-0.3975368598493591,9.883044498835437
-0.39839967327773257,-0.39839967327773257,-0.39839967327773257,-0.39839967327773257,-0.39839967327773257,9.729609460519923,-0.39839967327773257,9.871124291754542,-0.39839967327773257,9.871124291754542
-0.39452938603855076,-0.39452938603855076,-0.39452938603855076,-0.39452938603855076,-0.39452938603855076,11.597807176441538,-0.39452938603855076,9.881484451289358,-0.39452938603855076,9.881484451289358
-0.3918064491101663,-0.3918064491101663,-0.3918064491101663,-0.3918064491101663,-0.3918064491101663,11.510835224866504,-0.3918064491101663,9.895996695194347,-0.3918064491101663,9.895996695194347
-0.38130487519799106,-0.38130487519799106,-0.38130487519799106,-0.38130487519799106,-0.38130487519799106,11.199017398620146,-0.38130487519799106,9.906706861986402,-0.38130487519799106,9.906706861986402
-0.3749271893028397,-0.3749271893028397,-0.3749271893028397,-0.3749271893028397,-0.3749271893028397,10.536340474957427,-0.3749271893028397,9.910403953491517,-0.3749271893028397,9.910403953491517
-0.380304152306671,-0.380304152306671,-0.380304152306671,-0.380304152306671,-0.380304152306671,10.330057397246412,-0.380304152306671,9.913064809564892,-0.380304152306671,9.913064809564892
-0.3761616934020663,-0.3761616934020663,-0.3761616934020663,-0.3761616934020663,-0.3761616934020663,10.283545065038632,-0.3761616934020663,9.915200848891686,-0.3761616934020663,9.915200848891686
-0.3739215117235051,-0.3739215117235051,-0.3739215117235051,-0.3739215117235051,-0.3739215117235051,10.222660069555355,-0.3739215117235051,9.9092987009736,-0.3739215117235051,9.9092987009736
-0.3773353752419118,-0.3773353752419118,-0.3773353752419118,-0.3773353752419118,-0.3773353752419118,11.249660918962373,-0.3773353752419118,9.91545243879565,-0.3773353752419118,9.91545243879565
-0.374169061707093,-0.374169061707093,-0.374169061707093,-0.374169061707093,-0.374169061707093,11.154113917816797,-0.374169061707093,9.922412705075113,-0.374169061707093,9.922412705075113
-0.36779312492677885,-0.36779312492677885,-0.36779312492677885,-0.36779312492677885,-0.36779312492677885,10.966977927420528,-0.36779312492677885,9.930279360186898,-0.36779312492677885,9.930279360186898
-0.3820551861017496,-0.3820551861017496,-0.3820551861017496,-0.3820551861017496,-0.3820551861017496,10.750990095671709,-0.3820551861017496,9.936579065933259,-0.3820551861017496,9.936579065933259
-0.39131186825237607,-0.39131186825237607,-0.39131186825237607,-0.39131186825237607,-0.39131186825237607,10.60069393688621,-0.39131186825237607,9.944836267988856,-0.39131186825237607,9.944836267988856
-0.3921879113269824,-0.3921879113269824,-0.3921879113269824,-0.3921879113269824,-0.3921879113269824,10.583132486179398,-0.3921879113269824,9.950191462263692,-0.3921879113269824,9.950191462263692
-0.37982665155540807,-0.37982665155540807,-0.37982665155540807,-0.37982665155540807,-0.37982665155540807,10.184877921225402,-0.37982665155540807,9.942973349747609,-0.37982665155540807,9.942973349747609
-0.37741574468949773,-0.37741574468949773,-0.37741574468949773,-0.37741574468949773,-0.37741574468949773,10.08576829760475,-0.37741574468949773,9.935868320800335,-0.37741574468949773,9.935868320800335
-0.3722404590318241,-0.3722404590318241,-0.3722404590318241,-0.3722404590318241,-0.3722404590318241,11.007311034673043,-0.3722404590318241,9.942090678207391,-0.3722404590318241,9.942090678207391
-0.3692517652942077,-0.3692517652942077,-0.3692517652942077,-0.3692517652942077,-0.3692517652942077,10.921832406570987,-0.3692517652942077,9.951559859867743,-0.3692517652942077,9.951559859867743
-0.35808934206877147,-0.35808934206877147,-0.35808934206877147,-0.35808934206877147,-0.35808934206877147,10.19461613472158,-0.35808934206877147,9.953852169256363,-0.35808934206877147,9.953852169256363
-0.37985054298248283,-0.37985054298248283,-0.37985054298248283,-0.37985054298248283,-0.37985054298248283,10.691841769579487,-0.37985054298248283,9.963330180708285,-0.37985054298248283,9.963330180708285
-0.3617059737560648,-0.3617059737560648,-0.3617059737560648,-0.3617059737560648,-0.3617059737560648,10.082744974838713,-0.3617059737560648,9.96695895805008,-0.3617059737560648,9.96695895805008
-0.36269947595019186,-0.36269947595019186,-0.36269947595019186,-0.36269947595019186,-0.36269947595019186,10.11452365717295,-0.36269947595019186,9.961909841679613,-0.36269947595019186,9.961909841679613
-0.3586592544975132,-0.3586592544975132,-0.3586592544975132,-0.3586592544975132,-0.3586592544975132,9.99349814167473,-0.3586592544975132,9.956450176187147,-0.3586592544975132,9.956450176187147
-0.38077513881576164,-0.38077513881576164,-0.38077513881576164,-0.38077513881576164,-0.38077513881576164,11.223864774777775,-0.38077513881576164,9.973937388736326,-0.38077513881576164,9.973937388736326
-0.37765387434938896,-0.37765387434938896,-0.37765387434938896,-0.37765387434938896,-0.37765387434938896,11.135465688718417,-0.37765387434938896,9.984292659464538,-0.37765387434938896,9.984292659464538
-0.3741589850973902,-0.3741589850973902,-0.3741589850973902,-0.3741589850973902,-0.3741589850973902,10.967510478485474,-0.3741589850973902,9.993391279899186,-0.3741589850973902,9.993391279899186
-0.3794334803501053,-0.3794334803501053,-0.3794334803501053,-0.3794334803501053,-0.3794334803501053,10.66888991629505,-0.3794334803501053,10.00146285226366,-0.3794334803501053,10.00146285226366
-0.36622093970322117,-0.36622093970322117,-0.36622093970322117,-0.36622093970322117,-0.36622093970322117,10.203127977099617,-0.36622093970322117,10.004160899540594,-0.36622093970322117,10.004160899540594
-0.3616649685224268,-0.3616649685224268,-0.3616649685224268,-0.3616649685224268,-0.3616649685224268,10.070164638778623,-0.3616649685224268,9.995338221465646,-0.3616649685224268,9.995338221465646
-0.36246957742152913,-0.36246957742152913,-0.36246957742152913,-0.36246957742152913,-0.36246957742152913,10.096171190352182,-0.36246957742152913,9.987780804801139,-0.36246957742152913,9.987780804801139
-0.3967440477536799,-0.3967440477536799,-0.3967440477536799,-0.3967440477536799,-0.3967440477536799,11.653779602018975,-0.3967440477536799,9.999297966221505,-0.3967440477536799,9.999297966221505
-0.39295612931918644,-0.39295612931918644,-0.39295612931918644,-0.39295612931918644,-0.39295612931918644,11.53064103755352,-0.39295612931918644,10.01373929283686,-0.39295612931918644,10.01373929283686
-0.39700116388337403,-0.39700116388337403,-0.39700116388337403,-0.39700116388337403,-0.39700116388337403,11.654192046312815,-0.39700116388337403,10.03010450419998,-0.39700116388337403,10.03010450419998
-0.3784241666687055,-0.3784241666687055,-0.3784241666687055,-0.3784241666687055,-0.3784241666687055,10.63252595091669,-0.3784241666687055,10.035189091703158,-0.3784241666687055,10.035189091703158
-0.3826806077047015,-0.3826806077047015,-0.3826806077047015,-0.3826806077047015,-0.3826806077047015,10.417270087159837,-0.3826806077047015,10.040389711594706,-0.3826806077047015,10.040389711594706
-0.3753488664646062,-0.3753488664646062,-0.3753488664646062,-0.3753488664646062,-0.3753488664646062,10.25491998430183,-0.3753488664646062,10.043622791680935,-0.3753488664646062,10.043622791680935
-0.3762836253978079,-0.3762836253978079,-0.3762836253978079,-0.3762836253978079,-0.3762836253978079,10.274201299751635,-0.3762836253978079,10.035266751211227,-0.3762836253978079,10.035266751211227
-0.38064145061252147,-0.38064145061252147,-0.38064145061252147,-0.38064145061252147,-0.38064145061252147,11.186755014653171,-0.38064145061252147,10.037807755303312,-0.38064145061252147,10.037807755303312
-0.37744961994402637,-0.37744961994402637,-0.37744961994402637,-0.37744961994402637,-0.37744961994402637,11.08819173631203,-0.37744961994402637,10.041848704816463,-0.37744961994402637,10.041848704816463
-0.3740540487254508,-0.3740540487254508,-0.3740540487254508,-0.3740540487254508,-0.3740540487254508,10.948419559953813,-0.3740540487254508,10.05019444753539,-0.3740540487254508,10.05019444753539
-0.3802543394918509,-0.3802543394918509,-0.3802543394918509,-0.3802543394918509,-0.3802543394918509,10.629868286920312,-0.3802543394918509,10.060549408506855,-0.3802543394918509,10.060549408506855
-0.38614481484040225,-0.38614481484040225,-0.38614481484040225,-0.38614481484040225,-0.38614481484040225,10.398137113879919,-0.38614481484040225,10.06601936666812,-0.38614481484040225,10.06601936666812
-0.38588228253523726,-0.38588228253523726,-0.38588228253523726,-0.38588228253523726,-0.38588228253523726,10.391717507713565,-0.38588228253523726,10.074498479689995,-0.38588228253523726,10.074498479689995
-0.38747375208688434,-0.38747375208688434,-0.38747375208688434,-0.38747375208688434,-0.38747375208688434,10.388152261849001,-0.38747375208688434,10.126364915971905,-0.38747375208688434,10.126364915971905
-0.37903310157463843,-0.37903310157463843,-0.37903310157463843,-0.37903310157463843,-0.37903310157463843,10.03492106617621,-0.37903310157463843,10.174422467121545,-0.37903310157463843,10.174422467121545
-0.3889517079635003,-0.3889517079635003,-0.3889517079635003,-0.3889517079635003,-0.3889517079635003,11.358583590531481,-0.3889517079635003,10.236095763097161,-0.3889517079635003,10.236095763097161
-0.3857914727703751,-0.3857914727703751,-0.3857914727703751,-0.3857914727703751,-0.3857914727703751,11.258605754219511,-0.3857914727703751,10.296301677135446,-0.3857914727703751,10.296301677135446
-0.3806619028029028,-0.3806619028029028,-0.3806619028029028,-0.3806619028029028,-0.3806619028029028,11.060184371022933,-0.3806619028029028,10.354019254849273,-0.3806619028029028,10.354019254849273
-0.37938078950416937,-0.37938078950416937,-0.37938078950416937,-0.37938078950416937,-0.37938078950416937,10.585588308679492,-0.37938078950416937,10.406482174500427,-0.37938078950416937,10.406482174500427
-0.3950697015231222,-0.3950697015231222,-0.3950697015231222,-0.3950697015231222,-0.3950697015231222,10.505128599686854,-0.3950697015231222,10.457870635896764,-0.3950697015231222,10.457870635896764
-0.39689125838402123,-0.39689125838402123,-0.39689125838402123,-0.39689125838402123,-0.39689125838402123,10.563720583152948,-0.39689125838402123,10.459588512471313,-0.39689125838402123,10.459588512471313
-0.38881963240544315,-0.38881963240544315,-0.38881963240544315,-0.38881963240544315,-0.38881963240544315,10.400885369822793,-0.38881963240544315,10.460427950155832,-0.38881963240544315,10.460427950155832
-0.38918558250304036,-0.38918558250304036,-0.38918558250304036,-0.38918558250304036,-0.38918558250304036,10.425776980961864,-0.38918558250304036,10.464754338475764,-0.38918558250304036,10.464754338475764
-0.3813999881560935,-0.3813999881560935,-0.3813999881560935,-0.3813999881560935,-0.3813999881560935,11.191345289809266,-0.3813999881560935,10.474824939606709,-0.3813999881560935,10.474824939606709
-0.37782105316653636,-0.37782105316653636,-0.37782105316653636,-0.37782105316653636,-0.37782105316653636,11.094475909461126,-0.37782105316653636,10.484284055045991,-0.37782105316653636,10.484284055045991
-0.37246102428298167,-0.37246102428298167,-0.37246102428298167,-0.37246102428298167,-0.37246102428298167,10.921329926481247,-0.37246102428298167,10.49550749171163,-0.37246102428298167,10.49550749171163
-0.37313807901311286,-0.37313807901311286,-0.37313807901311286,-0.37313807901311286,-0.37313807901311286,10.46063086971134,-0.37313807901311286,10.502478056642246,-0.37313807901311286,10.502478056642246
-0.39181243445504627,-0.39181243445504627,-0.39181243445504627,-0.39181243445504627,-0.39181243445504627,10.601150511335284,-0.39181243445504627,10.499859952888901,-0.39181243445504627,10.499859952888901
-0.3916513175692574,-0.3916513175692574,-0.3916513175692574,-0.3916513175692574,-0.3916513175692574,10.60052678768245,-0.3916513175692574,10.498240744651474,-0.3916513175692574,10.498240744651474
-0.3840209258889857,-0.3840209258889857,-0.3840209258889857,-0.3840209258889857,-0.3840209258889857,10.451386330250612,-0.3840209258889857,10.496640306344212,-0.3840209258889857,10.496640306344212
-0.37957528700503657,-0.37957528700503657,-0.37957528700503657,-0.37957528700503657,-0.37957528700503657,10.309273593642036,-0.37957528700503657,10.497421735644245,-0.37957528700503657,10.497421735644245
-0.3911854661269549,-0.3911854661269549,-0.3911854661269549,-0.3911854661269549,-0.3911854661269549,11.40121035890097,-0.3911854661269549,10.509416296256424,-0.3911854661269549,10.509416296256424
-0.38733033037532966,-0.38733033037532966,-0.38733033037532966,-0.38733033037532966,-0.38733033037532966,11.285346239200646,-0.38733033037532966,10.525335606483855,-0.38733033037532966,10.525335606483855
-0.38178624043146003,-0.38178624043146003,-0.38178624043146003,-0.38178624043146003,-0.38178624043146003,11.124932535204232,-0.38178624043146003,10.538812667078016,-0.38178624043146003,10.538812667078016
-0.38625067627994436,-0.38625067627994436,-0.38625067627994436,-0.38625067627994436,-0.38625067627994436,10.749986941437706,-0.38625067627994436,10.5413339478916,-0.38625067627994436,10.5413339478916
-0.3973767134630205,-0.3973767134630205,-0.3973767134630205,-0.3973767134630205,-0.3973767134630205,10.82608912416728,-0.3973767134630205,10.545421292036597,-0.3973767134630205,10.545421292036597
-0.39094899373210035,-0.39094899373210035,-0.39094899373210035,-0.39094899373210035,-0.39094899373210035,10.69552135520016,-0.39094899373210035,10.558837969835126,-0.39094899373210035,10.558837969835126
-0.3779090786657159,-0.3779090786657159,-0.3779090786657159,-0.3779090786657159,-0.3779090786657159,10.310273939256929,-0.3779090786657159,10.55984972478188,-0.3779090786657159,10.55984972478188
