snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
7140,104,1,8556,53194,76,183,33,11,1,3,190,6880,2690,150.55422520687452,0.1018631301240114,14.53100911451162,14.52613412760528,533.5676951742811,1.1299449283487912,6458.470203069965,0.0,1789.0108824784934,20870.206631436104,728.1590929854809,1543.5403375048372,430.4187059468086,2119.717855187296,38.70991854867056,1391.6015588214948,0,0,0
7141,104,1,8563,53201,77,184,34,11,1,3,180,6870,2680,728.5542252068745,0.1036901316956667,14.24750207119976,14.246598576183269,507.30478050919055,1.2664764993819724,6279.801460553285,0.0,1866.1452050430528,20735.68641257244,709.0707710231405,1525.2569969145463,478.1576004601886,2116.9260629617934,41.24867189894456,1352.8364193915522,0,0,0
7142,104,1,8571,53209,78,185,35,11,1,3,170,6860,2670,564.5542252068745,0.1024301267580179,14.327943516014887,14.324338872937878,527.2312050573564,1.2872736260717417,6296.18116202781,0.0,1892.945983285231,21100.00962027078,735.7828841768771,1574.6537285170675,475.4831097527242,2186.7465548023697,41.28766345812815,1404.85361912948,0,0,0
7143,104,1,8579,53217,79,186,36,11,1,3,160,6850,2660,673.5542252068745,0.101989126892486,14.27447938500971,14.26995603096504,505.0025124463772,1.1604002748638929,6371.920345821264,0.0,1796.8476119285165,20487.40994050101,697.0915752421126,1492.3142877343173,449.13000394978894,2057.3735409255232,39.56629399293352,1329.8973012561023,0,0,0
7144,104,1,8586,53224,80,187,37,11,1,3,150,6840,2650,1183.5542252068744,0.1049501291827349,14.024326111499246,14.026108657831942,503.7031412686807,0.998032893735329,6506.398991484887,0.0,1701.7137301861096,20160.536950123565,682.310410601118,1449.111028403349,399.8558145528492,1978.406161971835,36.38757282088734,1301.7016878987563,0,0,0
7145,104,1,8593,53231,81,188,38,11,1,3,140,6830,2640,586.5542252068745,0.1037531263546137,14.317152590490908,14.316380251338629,514.10830962845,1.046739232656592,6495.067331157808,0.0,1729.202947002217,20400.228407703995,697.905015699888,1480.8318563823063,412.2806958714009,2025.522324705592,37.42203032480393,1332.4722850348423,0,0,0
7146,104,1,8601,53239,82,189,39,11,1,3,130,6820,2630,997.5542252068744,0.1035641274766115,14.115558481838356,14.114396243825396,534.9649612940889,1.2671717578714248,6303.981724088865,0.0,1897.8508350956088,21223.31290790092,745.5114027525591,1591.7795905564435,464.1913251563468,2211.983686802105,40.4932900330169,1425.3911098163535,0,0,0
7147,104,1,8609,53247,83,190,40,11,1,3,120,6810,2620,224.5542252068745,0.1077221325949816,14.494712365021863,14.50275011916831,510.5650445387145,1.0420069732279371,6492.648891035061,0.0,1714.5116796049087,20301.60023696976,691.8448344229439,1467.7855594736104,413.6476016335991,2005.084986721637,37.66521246353157,1320.405839039012,0,0,0
7148,104,1,8617,53255,84,191,41,11,1,3,110,6800,2610,605.5542252068745,0.1027451298550752,14.307833154811108,14.304903486394268,541.2959827715183,1.373601472170347,6241.734364686932,0.0,1951.3855791018275,21493.379078712383,760.1576740076218,1628.5427822734682,490.8026575890897,2276.9883334477586,42.11590467210846,1458.5851596150303,0,0,0
7149,104,1,8624,53262,85,192,42,11,1,3,100,6790,2600,1436.5542252068744,0.1041941262201456,13.900230467973469,13.900404359735386,552.2125074759232,1.3166219601825968,6271.652638125677,0.0,1952.1749276210423,21633.57881098352,772.7543356689814,1648.3534228409774,467.3103040379111,2302.722409437069,40.47828338526767,1482.5206810687214,0,0,0
7150,104,1,8632,53270,86,193,43,11,1,3,90,6780,2590,218.5542252068745,0.103060125501552,14.497655344710225,14.49536772596722,510.01253378084704,1.1047956149212037,6445.507916060895,0.0,1754.0571976597412,20424.724650909044,696.9814794285032,1484.3372115458662,431.93556821861927,2037.8079322310844,38.77403566025475,1331.6282067035438,0,0,0
7151,104,1,8640,53278,87,194,44,11,1,3,80,6770,2580,875.5542252068745,0.1023671320990709,14.175399068834976,14.17170032270648,535.3924407517717,1.1039950885428398,6459.570599527167,0.0,1790.15346599317,20896.87866795708,730.8367453929802,1547.9159607788995,418.4350435510471,2129.733909017951,37.76837499156426,1399.763094276936,0,0,0
7152,104,1,8648,53286,88,195,45,11,1,3,70,6760,2570,746.5542252068745,0.101926132233539,14.238673132134684,14.234028638552076,536.7433481066765,1.1346578213689988,6436.515282297953,0.0,1807.741176583536,20972.60953147762,734.9236088936284,1558.179133908215,426.9293836125384,2147.81428376075,38.34623522768539,1408.0198037865107,0,0,0
7153,104,1,8655,53293,89,196,46,11,1,3,60,6750,2560,413.5542252068745,0.1041941262201456,14.402008504838577,14.402188673839351,549.4913598654801,1.2809845803700366,6329.7065289504935,0.0,1901.470455623646,21440.15458214789,762.7331560834713,1621.937941282833,463.33401753327246,2254.136187624942,40.75842698457237,1461.923320963028,0,0,0
7154,104,1,8662,53300,90,197,47,11,1,3,50,6740,2550,511.5542252068745,0.1023041299895433,14.353939836595387,14.35006042385111,519.973025988343,1.0687018922389957,6489.743652219806,0.0,1745.953876716212,20537.328297497283,707.2027152398053,1499.652833498227,415.71560795286655,2056.654497190537,37.73582824904716,1353.0159082018802,0,0,0
7155,104,1,8669,53307,91,198,48,11,1,3,40,6730,2540,189.5542252068745,0.1024931288675455,14.511879746537293,14.508364554947478,500.931720737087,1.1421035609364631,6398.131044593572,0.0,1768.6094139357156,20340.46569872757,688.8996070585631,1473.3998142412197,446.4424641907998,2029.2252423159669,39.66500148911964,1316.4672997112382,0,0,0
7156,104,1,8676,53314,92,199,49,11,1,3,30,6720,2530,822.5542252068745,0.1021151311115412,14.201395389415476,14.19715975439528,524.0502364098628,1.0806956848293352,6471.931088865531,0.0,1764.1469261973723,20653.705484631868,714.5136571414822,1515.406635117492,416.1046815083281,2082.5719873211224,37.65624895961839,1368.1993501683976,0,0,0
7157,104,1,8683,53321,93,200,50,11,1,3,20,6710,2520,863.5542252068745,0.1026191256360201,14.181285028211695,14.17811541934706,519.9796474652893,1.0682214559306145,6476.0857868892845,0.0,1753.5096746871952,20561.635920336503,708.4416122820356,1503.1052255351517,413.91811602780814,2064.3305311643835,37.50395717935598,1356.2828743134603,0,0,0
7158,104,1,8691,53329,94,201,51,11,1,3,10,6700,2510,57.55422520687451,0.1036901316956667,14.576625299681176,14.575700933553708,531.7932001577996,1.2735688979972826,6328.151185063923,0.0,1873.1416122915928,21105.031285774967,738.7930749630154,1576.3014678305913,470.2011333701568,2188.4433423729224,41.32399163043808,1414.6791813552302,0,0,0
7159,104,1,8698,53336,95,202,52,11,1,3,0,6690,2500,483.5542252068745,0.1033751285986093,14.367673741807728,14.36608357364858,526.3444465244415,1.256536432927894,6321.837612866711,0.0,1869.2138368257856,21014.12117099882,732.113598009791,1564.0733301269804,466.0716102327814,2172.1634460199693,40.89395838676955,1401.5147669436506,1,0,0
7160,104,1,8706,53344,0,203,53,12,1,3,1030,6680,2490,598.5542252068745,0.101989126892486,14.31126663111419,14.306731619780033,532.6634547900917,1.2740866781175912,6316.601721142843,0.0,1888.0368940291628,21154.82812638379,742.0751920767012,1583.262551658264,468.1236504313029,2200.857632512816,41.10100125254514,1419.1493728664666,0,0,0
7161,104,1,8714,53352,1,204,54,12,1,3,1020,6670,2480,1015.5542252068744,0.1033121264890818,14.106729542773282,14.105035156854964,528.6105459612623,,8048.403147272896,4.7762575049980605,0.0,,566.1349696511729,729.9106697304787,29.07273091292932,,16.409231188738943,,0,0,0
7162,104,1,8721,53359,2,205,55,12,1,3,1010,6660,2470,370.5542252068745,0.1026191256360201,14.42309985927181,14.41987620322946,509.0964819426565,,8056.22698357896,4.7762575049980605,0.0,,545.2594631995753,702.9133809810661,29.721515738767906,,16.77541832921829,,0,0,0
7163,104,1,8729,53367,3,206,56,12,1,3,1000,6650,2460,533.5542252068745,0.1028081319646028,14.343148911071408,14.34034658130712,519.9836304123526,1.0729168958966662,6480.467422900736,0.0,1750.3727612120897,20537.39620526224,707.2934379699187,1497.2847407770123,418.0966829767708,2052.633113439958,37.8681904899486,1347.8825103608897,0,0,0
7164,104,1,8736,53374,4,207,57,12,1,3,990,6640,2450,-93.44577479312548,0.1021151311115412,14.658131209596982,14.65375935090426,529.9453238973108,1.1002344047725572,6492.585343557453,0.0,1761.3473046817617,20713.275746944328,719.9956397425678,1520.7816267869466,424.3065319341837,2085.126584237269,38.54190757310318,1373.0068958947718,0,0,0
7165,104,1,8744,53382,5,208,58,12,1,3,980,6630,2440,789.5542252068745,0.1046351260856775,14.217581777701447,14.218708566613737,507.7779951254526,1.0181251106131106,6505.691088405535,0.0,1709.825726513256,20230.051121209613,687.8666400704839,1456.6081936913004,405.7934388732138,1991.1474767980676,37.0010956118378,1309.977277847693,0,0,0
7166,104,1,8751,53389,6,209,59,12,1,3,970,6620,2430,931.5542252068744,0.1028711266235498,14.1479312584103,14.145299875597363,541.2987474587534,1.155679423413734,6409.198998567243,0.0,1830.150320431336,21090.75332952379,742.8970895432997,1572.050846939485,431.0258753931019,2171.184039759289,38.56818943674005,1419.420740726895,0,0,0
7167,104,1,8758,53396,7,210,60,12,1,3,960,6610,2420,255.5542252068745,0.1024301267580179,14.479506969965348,14.475864196353095,543.5565176637351,1.126015848596156,6470.663997913071,0.0,1796.679636379804,21015.707958688872,740.4925920623642,1561.8241055361605,424.4062092033157,2148.6405548170383,38.448817342119455,1414.8120217473513,0,0,0
7168,104,1,8766,53404,8,211,61,12,1,3,950,6600,2410,1960.5542252068744,0.1033121264890818,13.643210241856831,13.641571530116853,513.6455676437466,1.0489737902934837,6440.411983379719,0.0,1762.7930843972215,20485.06102162177,702.2945359591049,1490.7947359828242,407.58488467850094,2051.0030957185973,36.66542416515788,1339.8269990575695,0,0,0
7169,104,1,8774,53412,9,212,62,12,1,3,940,6590,2400,887.5542252068745,0.1039421326831964,14.16951310945826,14.169151806311788,529.9846683673144,1.2611388076743606,6305.192035406155,0.0,1887.091862385966,21102.41695911242,738.2288424169059,1573.641627767396,465.3024497416422,2187.445789375387,40.70521341312861,1408.03305453314,0,0,0
7170,104,1,8782,53420,10,213,63,12,1,3,930,6580,2390,840.5542252068745,0.101926132233539,14.192566450350402,14.187936996244137,533.5690458791333,1.1676639263009652,6395.269866567446,0.0,1829.1369732440344,20979.22220338261,734.1669839288259,1557.0917447461484,437.6015150629036,2152.4894970483097,39.01543080849198,1402.4939437680275,0,0,0
7171,104,1,8790,53428,11,214,64,12,1,3,920,6570,2380,555.5542252068745,0.1035011328176645,14.332357985547429,14.331042432965658,524.0796946451575,1.292462758298994,6286.145493005782,0.0,1892.3295651009005,21034.74937728625,732.1729703013903,1564.465443827999,477.8669251272752,2177.129230242042,41.581900502157005,1396.15735040534,0,0,0
7172,104,1,8798,53436,12,215,65,12,1,3,910,6560,2370,210.5542252068745,0.1024301267580179,14.501579317628035,14.497930991025228,528.5916292628383,1.0969893044372794,6482.00753642477,0.0,1764.8014467416926,20704.73877222493,719.2673826295472,1520.128256375029,422.0067093133416,2087.770774481673,38.31532129773018,1373.370907445058,0,0,0
7173,104,1,8806,53444,13,216,66,12,1,3,900,6550,2360,1208.5542252068744,0.1022411278800157,14.012063696131085,14.008145876969984,554.889560332128,1.1372354869215804,6439.42853980282,0.0,1835.447277340476,21293.84865341761,759.0911999653867,1600.2175414897138,418.7856833501377,2211.3116116809765,37.7623647187648,1453.835156972233,0,0,0
7174,104,1,8814,53452,14,217,67,12,1,3,890,6540,2350,324.5542252068745,0.1028081319646028,14.445662703549225,14.442840344887964,535.8554803470415,1.1129202764990669,6470.17289918323,0.0,1783.2684238189931,20865.39220253165,730.160671999717,1541.9155789945996,422.99147209057503,2121.362883456677,38.35762184030702,1395.5975456256217,0,0,0
7175,104,1,8822,53460,15,218,68,12,1,3,880,6530,2340,228.5542252068745,0.101989126892486,14.49275037856296,14.488157857934002,548.5351475853317,1.1676868806528098,6439.372171720147,0.0,1825.5533031804357,21176.57250778725,750.5215685880584,1584.1821135901118,433.46738962455646,2187.439050190916,39.06314728161393,1436.5081499103728,0,0,0
7176,104,1,8830,53468,16,219,69,12,1,3,870,6520,2330,128.55422520687452,0.1028711266235498,14.5418000400356,14.53909540131524,529.5080344883187,1.0927404042069833,6489.47316661568,0.0,1760.6204584949744,20702.98681369497,719.8062398356117,1520.1310063205044,420.4177512694809,2087.721487122573,38.28161810773981,1375.2162525706788,0,0,0
7177,104,1,8837,53475,17,220,70,12,1,3,860,6510,2320,916.5542252068744,0.1018631301240114,14.155288707631197,14.150539770612342,521.7776230358511,,8064.76201655611,4.7762575049980605,0.0,,558.8529994307038,720.6527244164425,29.16652424945304,,16.462170025052274,,0,0,0
7178,104,1,8845,53483,18,221,71,12,1,3,850,6500,2310,226.5542252068745,0.1022411278800157,14.493731371792414,14.489678876762724,523.5994301136781,1.24601615996697,6338.855898176683,0.0,1854.2387303763237,20913.16899799235,726.612728836915,1548.5189027581316,465.823270784315,2149.023167717855,41.035375741731706,1387.5074271814503,0,0,0
7179,104,1,8853,53491,19,222,72,12,1,3,840,6490,2300,1012.5542252068744,0.1023041299895433,14.10820103261746,14.104388035244767,523.1472926231968,,8059.783219280935,4.7762575049980605,0.0,,560.3238226355979,722.5830237855544,29.071403158263397,,16.408481777431824,,0,0,0
7180,104,1,8860,53498,20,223,73,12,1,3,830,6480,2290,662.5542252068745,0.1028081319646028,14.2798748477717,14.277084880340963,530.8671321330439,1.1734156270771186,6391.2088563635525,0.0,1825.1351290575155,20927.372021363244,730.8881704621718,1550.7001462397295,440.14742122078206,2146.1215410983405,39.3084956706874,1398.0443862608663,0,0,0
7181,104,1,8867,53505,21,224,74,12,1,3,820,6470,2280,626.5542252068745,0.1031231276110796,14.297532725901853,14.295411247177572,528.6064786108411,1.0961913271580903,6465.82041503713,0.0,1773.0671623265137,20729.440560665305,720.8622472439617,1524.076555769288,419.2786818273591,2098.5148447451465,38.045070828742986,1378.8194245515706,0,0,0
7182,104,1,8874,53512,22,225,75,12,1,3,810,6460,2270,323.5542252068745,0.101989126892486,14.446153200163952,14.44157544543501,500.4680763849267,,8063.339539098423,4.7762575049980605,0.0,,536.0755909657624,691.3492566980224,29.766069290560782,,16.800565245544746,,0,0,0
7183,104,1,8881,53519,23,226,76,12,1,3,800,6450,2260,104.55422520687452,0.1023671320990709,14.553571958789036,14.549774537095516,527.2298636442185,1.2543393179075584,6340.896702109131,0.0,1858.7566343873543,20978.353213342616,731.552343447935,1557.6476843726225,466.5051961395648,2163.469899279808,41.17300788493341,1398.4669584762337,0,0,0
7184,104,1,8889,53527,24,227,77,12,1,3,790,6440,2250,930.5542252068744,0.1024931288675455,14.148421755025025,14.144994603337516,505.9196964924092,1.0167872645837177,6510.617008071129,0.0,1709.1748220520064,20198.935808357288,686.2783207266865,1453.5770618484073,403.9241724007309,1992.7851690507732,36.93196947162844,1310.9912742229262,0,0,0
7185,104,1,8896,53534,25,228,78,12,1,3,780,6430,2240,716.5542252068745,0.1024301267580179,14.253388030576476,14.249802144267608,526.7777311256207,1.0967916368738329,6462.4141517227445,0.0,1773.79440608282,20705.76968163393,719.0564350364906,1521.1306876694437,419.4661393190339,2096.231168892388,38.03817996056057,1376.1491220173405,0,0,0
7186,104,1,8904,53542,26,229,79,12,1,3,770,6420,2230,795.5542252068745,0.1023041299895433,14.214638798013093,14.2107970339026,534.9376010197545,1.1797059816152051,6388.934962458771,0.0,1835.307468697816,21015.19419427867,737.163210159198,1562.9809710147438,439.0754163322443,2166.622447253847,39.23881720495231,1411.9251991204824,0,0,0
7187,104,1,8911,53549,27,230,80,12,1,3,760,6410,2220,725.5542252068745,0.1050761259512094,14.248973561043938,14.251057967268142,519.1249721295151,1.0898149035436004,6448.81368657172,0.0,1762.7474965982628,20562.11878699443,708.9384140443669,1502.0017786987642,420.4432409787879,2069.34500081978,38.09240972323884,1356.2529956147146,0,0,0
7188,104,1,8919,53557,28,231,81,12,1,3,750,6400,2210,760.5542252068745,0.1036901316956667,14.231806179528514,14.230903679855611,543.1308390700125,1.1438445588431527,6430.735248127889,0.0,1817.823269210364,21074.269325165485,743.8905783619508,1571.1328203608095,425.6943001872288,2173.2526921503213,38.45778095470983,1426.3265181476677,0,0,0
7189,104,1,8927,53565,29,232,82,12,1,3,740,6390,2200,745.5542252068745,0.1024931288675455,14.239163628749411,14.235714496789392,532.6742790695758,1.1210105974633,6444.637208544182,0.0,1794.512348567322,20854.36406667817,728.8070484107851,1541.3682119585458,423.4796813329135,2128.935604894968,38.31061513369983,1396.3907219663051,0,0,0
7190,104,1,8934,53572,30,233,83,12,1,3,730,6380,2190,507.5542252068745,0.1041941262201456,14.355901823054293,14.35608141526089,520.9200629901388,1.2304535503324876,6333.794831121255,0.0,1848.2297994906537,20854.07160009959,723.1872366085477,1541.307001688289,460.3482429605408,2142.127132477892,40.6701521711099,1383.332114765023,0,0,0
7191,104,1,8941,53579,31,234,84,12,1,3,720,6370,2180,1456.5542252068744,0.101926132233539,13.890420535678938,13.88588963814102,538.1037686799544,1.1123449938361212,6435.481680379864,0.0,1810.670248625741,20979.967757870687,737.3913594971951,1558.6130383031643,415.8660583926699,2156.868016824896,37.57583160258396,1414.3781253304292,0,0,0
7192,104,1,8949,53587,32,235,85,12,1,3,710,6360,2170,1072.5542252068744,0.1074071294979242,14.078771235733877,14.08588642922582,536.4112207894632,,8002.171410223111,4.7762575049980605,0.0,,574.5516488187804,741.0677662393955,29.03318326081362,,16.386909702378347,,0,0,0
7193,104,1,8956,53594,33,236,86,12,1,3,700,6350,2160,-28.445774793125487,0.101926132233539,14.621210805983644,14.616441532953209,536.2898752843438,1.1475751862588923,6455.120116823572,0.0,1795.484229099699,20908.698838748245,733.0157679717266,1548.7805723196918,432.2487938174068,2138.903643874012,39.19110428023725,1405.1978121888635,0,0,0
7194,104,1,8963,53601,34,237,87,12,1,3,690,6340,2150,-35.44577479312549,0.103060125501552,14.625186849449694,14.622879107214043,529.0586113450057,1.185031289347385,6403.348976558679,0.0,1812.510778070081,20862.046311012124,727.3969279943531,1542.4929367619077,445.8459888600979,2135.41109256143,40.02145461201356,1393.6347195368023,0,0,0
7195,104,1,8971,53609,35,238,88,12,1,3,680,6330,2140,-148.44577479312548,0.1027451298550752,14.689371551115965,14.686363758990437,510.9129333723947,1.0682146303362694,6503.37858666193,0.0,1721.3278762933028,20310.84891819877,693.8027101005682,1468.7186221937618,420.4565714378865,2016.6786576182944,38.46549645760499,1327.1824637651362,0,0,0
7196,104,1,8979,53617,36,239,89,12,1,3,670,6320,2130,180.5542252068745,0.1021151311115412,14.516294216069827,14.511964660948022,543.0961323241072,1.125712288757622,6478.127365273107,0.0,1792.063311575012,20990.81853060117,740.2044641379422,1560.06153423139,422.30010911410216,2153.428663078444,38.52171674922392,1420.3271251059768,0,0,0
7197,104,1,8986,53624,37,240,90,12,1,3,660,6310,2120,1227.5542252068744,0.101989126892486,14.002744260451284,13.99830701491829,505.9094010105525,,8063.339539098423,4.7762575049980605,0.0,,541.921274346206,699.074403441083,28.852540815965213,,16.284951491128975,,0,0,0
7198,104,1,8994,53632,38,241,91,12,1,3,650,6300,2110,732.5542252068745,0.1021781257704882,14.245540084740853,14.24142408436395,521.784238117883,1.074247592462153,6480.969435928512,0.0,1754.6603786309356,20572.010824330944,711.0248464700987,1503.8034872200042,413.97612841765766,2072.1781113124266,37.74877960229322,1362.553258512541,0,0,0
7199,104,1,9002,53640,39,242,92,12,1,3,640,6290,2100,224.5542252068745,0.1077221325949816,14.494712365021863,14.50275011916831,510.5650445387145,1.0453471479462746,6492.648891035061,0.0,1714.5116796049087,20281.976928234715,692.5914166395422,1465.102021988914,412.15468924165526,2011.578516901856,37.831412238259006,1325.4275476622106,0,0,0
7200,104,1,9010,53648,40,243,93,12,1,3,630,6280,2090,1030.5542252068744,0.1022411278800157,14.099372093552384,14.095429862675791,533.1223357795216,1.1802542384034689,6380.092792682841,0.0,1839.1936567699613,20999.867225838658,736.1072220094911,1561.576516299618,437.9325923687993,2169.6045063915003,39.14941756235165,1412.3371868922338,0,0,0
7201,104,1,9017,53655,41,244,94,12,1,3,620,6270,2080,965.5542252068744,0.103060125501552,14.131254373509602,14.1290245700277,536.3144544473956,1.1877282299740584,6377.136237808162,0.0,1844.6916091630007,21061.68586336373,740.533406652324,1570.0140303422577,438.84503200131286,2182.236166507451,39.24932121581488,1421.3443085077329,0,0,0
7202,104,1,9025,53663,42,245,95,12,1,3,610,6260,2070,374.5542252068745,0.1037531263546137,14.421137872812904,14.42035992417198,509.1200037251036,1.0381094798528567,6509.41742151775,0.0,1712.0836884065498,20252.99629085285,690.6948410964469,1461.401113923518,409.7244998018281,2007.2093066714824,37.621846058004,1322.4938867072449,0,0,0
7203,104,1,9033,53671,43,246,96,12,1,3,600,6250,2060,1036.5542252068744,0.1023671320990709,14.096429113864028,14.092750973138871,539.927257374741,1.2704653833951087,6313.695420384488,0.0,1902.14799325164,21284.363707410237,752.881623373798,1600.435291463957,459.6097643962149,2236.499108536441,40.5473948165134,1444.6548072094467,0,0,0
7204,104,1,9041,53679,44,247,97,12,1,3,590,6240,2050,758.5542252068745,0.1024301267580179,14.232787172757968,14.229206469240292,509.0925870606927,,8058.360741823248,4.7762575049980605,0.0,,545.3368552247825,703.5580156430423,29.32851698070764,,16.55360196469403,,0,0,0
7205,104,1,9049,53687,45,248,98,12,1,3,580,6230,2040,1695.5542252068744,0.1054541311577944,13.773191844759326,13.776001168940295,516.8655239149365,1.1357964931658584,6365.241577718261,0.0,1813.4421067231356,20686.670892181923,714.2721717013634,1519.6141011506386,429.2342067753409,2110.797390377252,38.3447205579432,1369.7737463213457,0,0,0
7206,104,1,9057,53695,46,249,99,12,1,3,570,6220,2030,571.5542252068745,0.1023041299895433,14.324510039711804,14.320638580904244,548.0886181058067,1.2182648255882311,6382.338885840746,0.0,1862.894231626248,21282.429556569798,756.5417577248023,1600.292425601219,443.4261578041809,2227.5952950508786,39.74486794214952,1454.447774741779,0,0,0
7207,104,1,9065,53703,47,250,100,12,1,3,560,6210,2020,332.5542252068745,0.1036901316956667,14.441738730631414,14.440822918237956,539.0492632516424,1.1211970045514692,6466.620847017273,0.0,1788.5748089196034,20922.217229740698,735.5378546102103,1551.2692598398585,421.1734044986035,2144.384150577885,38.45408409925657,1413.0736000908655,0,0,0
7208,104,1,9073,53711,48,251,101,12,1,3,550,6200,2010,1111.5542252068744,0.1036271295861391,14.059641867759549,14.058617218426615,541.3154079709656,1.3780895118843663,6215.363665175091,0.0,1962.9674603669584,21505.541728512373,763.162600293093,1630.7836535307822,486.2864332075186,2296.7614701208613,42.00274240566941,1469.51490461139,0,0,0
7209,104,1,9080,53718,49,252,102,12,1,3,540,6190,2000,729.5542252068745,0.1077851272539286,14.247011574585033,14.255052245015928,525.5339950657373,1.1040749431467765,6435.03863276268,0.0,1775.4916159613726,20690.91648975536,718.6330381072787,1520.2167497677422,420.1765185639485,2101.915973008062,38.225002743591226,1379.526884777668,0,0,0
7210,104,1,9087,53725,50,253,103,12,1,3,530,6180,1990,728.5542252068745,0.1023671320990709,14.24750207119976,14.24378451144214,527.6833368478024,1.104342417691086,6458.539072382248,0.0,1777.8519083854471,20728.547781448917,721.3891127547269,1525.342586051736,419.20348431899686,2109.4592210945743,38.160333352318574,1385.5386546326608,0,0,0
7211,104,1,9095,53733,51,254,104,12,1,3,520,6170,1980,506.5542252068745,0.1025561309770731,14.35639231966902,14.353049148136783,528.1408443049113,1.1033208746079346,6468.09586163287,0.0,1772.28606823944,20717.167321425004,721.0853970745306,1523.797175727453,419.5397740208117,2105.907776912495,38.27806162136458,1384.9530706285193,0,0,0
7212,104,1,9103,53741,52,255,105,12,1,3,510,6160,1970,150.55422520687452,0.1018631301240114,14.53100911451162,14.52613412760528,533.5676951742811,1.1360000465441158,6458.470203069965,0.0,1789.0108824784934,20847.79873388246,729.5922979788718,1541.4048844324716,427.86802609897336,2132.887614958737,38.94944867064858,1401.998292132388,0,0,0
7213,104,1,9110,53748,53,256,106,12,1,3,500,6150,1960,968.5542252068744,0.101989126892486,14.129782883665422,14.125305381626069,534.9308137440436,1.1073007301487283,6457.971671565434,0.0,1791.2946399606162,20872.49530728672,731.5745464767498,1544.9260247904465,415.9670767752068,2139.1987010862326,37.89255309547647,1406.62141209864,0,0,0
7214,104,1,9118,53756,54,257,107,12,1,3,490,6140,1950,157.55422520687452,0.1068401328639177,14.527575638208535,14.533637921754154,551.8197326642933,1.231906354491647,6373.995464396558,0.0,1862.747436640061,21333.90181007029,760.9220671626683,1607.6810865967493,446.7172631544869,2238.756097324994,40.17742580771573,1464.4356957468708,0,0,0
7215,104,1,9125,53763,55,258,108,12,1,3,480,6130,1940,597.5542252068745,0.1041941262201456,14.311757127728916,14.311936167685763,535.4322813617742,1.1486527287067367,6422.650925429361,0.0,1808.7219889075384,20936.215598555253,734.7149047462917,1553.581671324558,428.6768992216839,2155.059654447409,38.846164840157215,1412.8018794581371,0,0,0
7216,104,1,9132,53770,56,259,109,12,1,3,470,6120,1930,875.5542252068745,0.1023671320990709,14.175399068834976,14.17170032270648,535.3924407517717,1.1088199957856135,6459.570599527167,0.0,1790.15346599317,20875.23249487343,731.9986111128231,1545.4152070879486,416.3285017585512,2140.1831844867515,37.971269848875686,1407.988279800609,0,0,0
7217,104,1,9140,53778,57,260,110,12,1,3,460,6110,1920,1072.5542252068744,0.1074071294979242,14.078771235733877,14.08588642922582,536.4112207894632,,8002.171410223111,4.7762575049980605,0.0,,574.600039783129,741.4328848980837,29.03318237490463,,16.386909202353582,,0,0,0
7218,104,1,9147,53785,58,261,111,12,1,3,450,6100,1910,340.5542252068745,0.1020521290020136,14.437814757713603,14.433374084956874,518.1539043931986,1.0758455897398729,6491.811692718991,0.0,1742.2694791136282,20479.042253431933,705.6588568004258,1492.1447559848416,415.8340086111417,2058.6924455756453,38.12516469972377,1355.317187978535,0,0,0
7219,104,1,9155,53793,59,262,112,12,1,3,440,6090,1900,912.5542252068744,0.1021151311115412,14.1572506940901,14.15302822543928,534.4800513869038,1.1822051996658465,6386.323998356236,0.0,1837.072119942349,21011.03133583424,737.9078829402807,1563.952488347759,436.7806422633177,2177.1978149951374,39.24201247614826,1419.6505130281223,0,0,0
7220,104,1,9163,53801,60,263,113,12,1,3,430,6080,1890,581.5542252068745,0.1057061321453241,14.31960507356454,14.32307822151315,539.5476783358788,1.1143641235305066,6458.501866351438,0.0,1789.4014928208214,20930.48627305251,736.6287533026939,1553.0385361830972,417.11783367116175,2150.547133948077,38.17820348129734,1417.826241267126,0,0,0
7221,104,1,9170,53808,61,264,114,12,1,3,420,6070,1880,916.5542252068744,0.1018631301240114,14.155288707631197,14.150539770612342,521.7776230358511,,8064.76201655611,4.7762575049980605,0.0,,558.9427152787478,721.3187597831865,29.16652340764568,,16.46216954991934,,0,0,0
7222,104,1,9178,53816,62,265,115,12,1,3,410,6060,1870,484.5542252068745,0.1025561309770731,14.367183245193,14.363837560779114,508.188267279976,1.0408842708501267,6508.290742128497,0.0,1714.24565905492,20245.3249036422,690.5258219492649,1461.240476756751,408.8569117279796,2012.9926906402725,37.62785873400169,1326.060029439493,0,0,0
7223,104,1,9185,53823,63,266,116,12,1,3,400,6050,1860,1763.5542252068744,0.1034381307081369,13.73983807495793,13.73844711101113,513.1947298742072,1.0478223330917074,6455.317862370148,0.0,1752.6501731828623,20440.31582893856,701.9381061520432,1487.450222416542,403.7889857497688,2058.733408350462,36.82367732746026,1349.7382448292235,0,0,0
